,rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
1649,30,2730.마곡메가박스 앞,13,43,37.55912781,126.83495331,ST-2047
1650,20,2731.명덕고교,5,25,37.55524063,126.83471680,ST-2048
1651,14,2732.마곡수명산 1-2단지 ,4,29,37.55530930,126.82985687,ST-2049
1652,20,2733.마곡13단지 정문 앞,1,5,37.55863190,126.81991577,ST-2050
1653,10,2737.까치산역 3번 출구,16,160,37.53158951,126.84664154,ST-2054
1654,20,2739.수명산파크1단지교차로,4,20,37.55363083,126.82861328,ST-2056
1655,20,2740.마곡레포츠센터,11,55,37.57297516,126.83244324,ST-2057
1656,8,2741.마곡수명산파크5-6단지,3,38,37.55061722,126.82688141,ST-2058
1657,10,2742.강서구민올림픽체육센터,1,10,37.55990601,126.85042572,ST-2059
1658,25,2744.강서세무서 앞,0,0,37.56209183,126.82096863,ST-2411
1659,9,2745.수명초등학교,7,78,37.55255890,126.82311249,ST-2412
1660,10,2746.수명산파크 4단지 411동 앞,1,10,37.55134964,126.82493591,ST-2419
1661,30,2801. 대륭포스트타워1차,124,413,37.48437119,126.89542389,ST-1753
1662,10,2804.항동지구 6단지 602동 앞,29,290,37.47737503,126.82001495,ST-1944
1663,10,2805.구로자원순환센터 ,12,120,37.48250961,126.82575989,ST-1945
1664,10,2806.항동지구 4단지 입구,4,40,37.48259735,126.82645416,ST-1946
1665,10,2807.항동지구 1단지 105동 앞,13,130,37.48062897,126.82181549,ST-1947
1666,10,2808.항동지구 2단지 202동 앞,6,60,37.48080826,126.82190704,ST-1948
1667,10,2809.항동지구 11단지 1103동 앞,23,230,37.47790527,126.82311249,ST-1949
1668,10,2810.항동지구 3단지 311동 앞,24,240,37.47793961,126.82327271,ST-1950
1669,15,2812.항동프라자,4,27,37.47983170,126.82275391,ST-1952
1670,5,2813.항동지구 3단지 302동 앞,0,0,37.47937012,126.82546997,ST-1953
1671,10,2814.항동지구 10단지 1001동 앞,2,20,37.47934341,126.82563782,ST-1954
1672,12,2815.항동지구 7단지 정문,12,100,37.47603607,126.81658936,ST-1955
1673,5,2816.항동지구 8단지 803동옆(주차장입구),13,260,37.47473145,126.81700897,ST-1956
1674,10,2817.천왕이펜하우스5단지 앞,1,10,37.47989655,126.84037018,ST-1957
1675,14,2818.천왕이펜하우스3단지 앞,1,7,37.48223877,126.83853149,ST-1958
1676,20,2819.하늘숲초등학교 앞,19,95,37.48366547,126.84161377,ST-1959
1677,10,2820.신세기아파트 앞,7,70,37.49396515,126.85304260,ST-1960
1678,10,2821.청구아파트 앞,5,50,37.50119019,126.86353302,ST-1961
1679,14,2822.제니스스포츠 앞,2,14,37.50452042,126.87055206,ST-1962
1680,10,2823.중앙유통단지 앞,37,370,37.49981308,126.87431335,ST-1963
1681,10,2824.미래사랑어린이공원 앞,22,220,37.51006317,126.88956451,ST-1964
1682,10,2825.초롱타운 앞,14,140,37.49545288,126.88039398,ST-1965
1683,10,2826.가마산지하보도 옆,8,80,37.48864746,126.88047028,ST-1966
1684,8,2901.공릉동풍림아파트 101동,1,13,37.62981415,127.06650543,ST-2067
1685,12,2902.공릉풍림아파트 108동,2,17,37.62862015,127.06690979,ST-2068
1686,10,2903.월계초안아파트 1단지,1,10,37.63372803,127.04436493,ST-2069
1687,8,2904.중계3차청구아파트,1,13,37.65050507,127.07398224,ST-2070
1688,15,2907. 월계중학교,1,7,37.63074875,127.05310822,ST-2073
1689,20,2908. 광운대학교 중앙도서관,34,170,37.62000275,127.05856323,ST-2074
1690,13,2909. 석계역 3번 출구,10,77,37.61545944,127.06745148,ST-2075
1691,6,2910.도깨비시장,20,333,37.62289047,127.07365417,ST-2076
1692,7,2911.상계역중앙시장,2,29,37.65887070,127.07191467,ST-2077
1693,20,2912.대진고등학교,0,0,37.63815689,127.07326508,ST-2078
1694,17,2913.상계8동 주민센터,3,18,37.66712952,127.05176544,ST-2079
1695,10,2914.서울과학기술대학교(미래관),44,440,37.62950897,127.08103943,ST-2080
1696,35,2915.서울과학기술대학교(어학교육원),35,100,37.63489914,127.07767487,ST-2081
1697,10,2917.신창중학교 후문 맞은편 버스정류장,37,370,37.62807083,127.04692078,ST-2083
1698,14,2920.상계중학교(당현2교사거리),0,0,37.65103531,127.06871033,ST-2086
1699,10,2921.중계역 2번출구,26,260,37.64587021,127.06562042,ST-2087
1700,10,3002.벽산상암스마트큐브 ,6,60,37.56504440,126.90360260,ST-2160
1701,5,3003.래미안신공덕3차아파트,3,60,37.54554749,126.95679474,ST-2161
1702,10,3005.마포구청 청사내,6,60,37.56624603,126.90218353,ST-2163
1703,10,3006. 상암월드컵파크5단지(상암중학교),28,280,37.57929993,126.88731384,ST-2164
1704,10,3007.MBC 앞,33,330,37.58198166,126.89044952,ST-2165
1705,10,3008.DMC역7번출구,9,90,37.57711411,126.89836121,ST-2166
1706,20,3009. 홍대입구역 사거리,36,180,37.55450058,126.92023468,ST-2167
1707,15,3010.홍대입구역 3번출구,34,227,37.55829620,126.92538452,ST-2168
1708,7,3013.서울지방고용노동청 앞,51,729,37.56760406,126.98725891,ST-2422
1709,8,3100. 북성초교,0,0,37.55739594,126.95216370,ST-1188
1710,15,3101. 서대문구청,5,33,37.57838058,126.93609619,ST-1189
1711,10,3102. 연희삼거리,0,0,37.56799698,126.93165588,ST-1190
1712,8,3103. 홍제삼거리 북측,0,0,37.58670044,126.94676971,ST-1491
1713,13,3104. e편한세상 신촌4단지 앞,0,0,37.55812836,126.95620728,ST-1492
1714,9,3105. 홍은센트레빌 아파트 앞,18,200,37.59714890,126.93852997,ST-1493
1715,10,3109.북한산더샾 106동 앞,1,10,37.59293365,126.94129181,ST-2194
1716,15,3110.홍은 현대아이파크 아파트 202동 앞,0,0,37.58928299,126.93694305,ST-2195
1717,10,3111.무악재역 4번 출구,1,10,37.58221054,126.95016479,ST-2196
1718,15,3113. 독립문 앞,0,0,37.57220459,126.95974731,ST-2199
1719,7,3114.충정로역 3번 출구,0,0,37.56046295,126.96552277,ST-2198
1720,20,3115.북아현 치안센터 인근,2,10,37.56145477,126.95574951,ST-2200
1721,10,3116.신촌역 4번출구,2,20,37.55550385,126.93720245,ST-2201
1722,10,3117.이화여대 인문관 인근,7,70,37.56406784,126.94532776,ST-2202
1723,10,3119.연희 브라운스톤 아파트 앞,1,10,37.56519699,126.92985535,ST-2204
1724,12,3120.DMC엘가아파트 앞,0,0,37.56983566,126.91809082,ST-2205
1725,15,3121.가좌삼거리,0,0,37.57065201,126.91298676,ST-2206
1726,20,3122.북가좌삼거리2,1,5,37.57428360,126.90646362,ST-2207
1727,30,3123.DMC파크뷰자이1단지 110동 앞,1,3,37.57225418,126.91510010,ST-2208
1728,20,3125.연희파크푸르지오아파트 앞,9,45,37.57564163,126.92782593,ST-2210
1729,10,3127.홍은2파출소 옆,12,120,37.58333588,126.93628693,ST-2212
1730,7,3128.동신병원 맞은편,6,86,37.58131790,126.93599701,ST-2213
1731,20,3129.DMC래미안e편한세상203동옆,0,0,37.57626343,126.91132355,ST-2214
1732,20,3130.가재울사거리,1,5,37.57455063,126.91826630,ST-2215
1733,15,3131.연가교 교차로,0,0,37.57215881,126.92118835,ST-2216
1734,10,3132.홍제교,6,60,37.59186172,126.94421387,ST-2217
1735,10,3134.SK리쳄블(서울아리수본부),0,0,37.56131744,126.96658325,ST-2219
1736,9,3201.당산skv1센터,52,578,37.53073502,126.89916992,ST-1972
1737,15,3202.당산롯데캐슬프레스티지,2,13,37.52869034,126.90386200,ST-1973
1738,10,3203.도림동배드민턴체육관,0,0,37.50611496,126.89859009,ST-1974
1739,10,3204.도림고가도로 밑,5,50,37.51124191,126.89818573,ST-1975
1740,10,3205.문래현대2차,1,10,37.52021790,126.88216400,ST-1976
1741,15,3206.문래동 주민센터,25,167,37.51707077,126.89908600,ST-1977
1742,12,3207.양남사거리1,12,100,37.52182770,126.88972473,ST-1978
1743,15,3211.신길 래미안 프레비뉴,1,7,37.50438309,126.90808868,ST-1982
1744,10,3212.신풍역 6번출구,20,200,37.50025558,126.91215515,ST-1983
1745,10,3214.영등포 푸르지오 아파트 A,12,120,37.51202393,126.90105438,ST-1985
1746,15,3215.강변삼성래미안,12,80,37.52974319,126.90782928,ST-1986
1747,10,3219.영등포역 1번출구,36,360,37.51484680,126.90773010,ST-1990
1748,20,3220.래미안에스티움 앞 (신풍로),12,60,37.50013733,126.91397858,ST-1991
1749,10,3221.서울특별시 남부교육지원청,19,190,37.51933289,126.89530182,ST-1992
1750,15,3310.영락고등학교,9,60,37.47662735,126.94364166,ST-2393
1751,12,3311.서울대입구역 4번 출구,27,225,37.48122025,126.95157623,ST-2394
1752,10,3401.창신두산아파트,0,0,37.57376099,127.01393890,ST-1798
1753,10,3402.이화공영주차장,0,0,37.57660675,127.00556946,ST-1799
1754,9,3404.서울특별시 중부교육지원청,2,22,37.57185364,127.00235748,ST-1801
1755,10,3405.파크팰리스,3,30,37.57455063,126.97055054,ST-1802
1756,18,3407.안국동사거리(신),15,83,37.57580566,126.98339081,ST-1804
1757,13,3408.종로타워빌딩,22,169,37.57070541,126.98323822,ST-1805
1758,10,3410.종로3가역 8번출구,5,50,37.57246780,126.99188995,ST-1807
1759,9,3411.종묘,6,67,37.57072067,126.99437714,ST-1808
1760,15,3412.세운상가,2,13,37.57031250,126.99454498,ST-1809
1761,22,3413.종로플레이스,20,91,37.57320023,126.99796295,ST-1810
1762,6,3414.종로5가역 4번출구,3,50,37.57117462,127.00222778,ST-1811
1763,15,3415.동대문역6번출구,8,53,37.57147217,127.01071930,ST-1812
1764,15,3416.동묘앞역 6번출구,0,0,37.57153320,127.01561737,ST-1813
1765,12,3417.창신3동주민센터,2,17,37.57772446,127.01525116,ST-1814
1766,10,3418.창신역2번 출구,0,0,37.57998657,127.01506042,ST-1815
1767,14,3419.국립어린이과학관,1,7,37.58194733,126.99736786,ST-1816
1768,10,3420. 성균관대입구 사거리 B,1,10,37.58327484,126.99885559,ST-1817
1769,10,3421.혜화역 1번출구,1,10,37.58385468,127.00185394,ST-1818
1770,23,3422.성균관대 정문,1,4,37.58479691,126.99713135,ST-1819
1771,7,3425.광화문 풍림스페이스본 1단지앞,7,100,37.57529068,126.96895599,ST-1822
1772,10,3426.독립문역 2번출구 뒤,0,0,37.57501602,126.95755005,ST-1823
1773,8,3427.인왕산 아이파크 정문,0,0,37.57666779,126.95584869,ST-1824
1774,10,3428.서울미술관,0,0,37.59512711,126.96349335,ST-1825
1775,10,3429.HW컨벤션센터 앞,0,0,37.59725952,126.96308899,ST-1826
1776,10,3431.로제우스 레포츠센터,1,10,37.60760117,126.95768738,ST-1828
1777,14,3432.종로2가 사거리,19,136,37.57001877,126.98880768,ST-1829
1778,7,3500. 군자역2번출구,0,0,37.55758667,127.07969666,ST-983
1779,10,3501. K&S빌딩 앞,0,0,37.53950119,127.08300018,ST-984
1780,18,3502. 중곡역 1번출구,1,6,37.56565857,127.08429718,ST-985
1781,14,3503. 광진유진스웰,1,7,37.55048752,127.10895538,ST-986
1782,8,3504. 원일교회,1,13,37.53805161,127.07659912,ST-987
1783,12,3505. 신양초교앞 교차로,2,17,37.53522110,127.06839752,ST-988
1784,10,3506. 영동대교 북단,15,150,37.53701401,127.06109619,ST-1191
1785,31,3507. 어린이회관,10,32,37.54595184,127.07800293,ST-1192
1786,7,3508. 화양사거리,1,14,37.54822159,127.06787872,ST-1193
1787,20,3509. 세종사이버대학교,0,0,37.55341721,127.07319641,ST-1194
1788,10,3510. 중곡SK아파트앞,0,0,37.56864929,127.08625031,ST-1427
1789,10,3511. 응봉역 1번출구,2,20,37.55125046,127.03510284,ST-1195
1790,15,3513. 상왕십리역 1번출구,8,53,37.56460953,127.02919769,ST-1197
1791,10,3514. 왕십리교회옆,3,30,37.56626129,127.02369690,ST-1198
1792,20,3515. 서울숲 관리사무소,30,150,37.54281616,127.04208374,ST-1199
1793,15,3516. 구의아리수정수센터앞,1,7,37.54384232,127.09329987,ST-1271
1794,10,3517. 용마사거리,0,0,37.56252670,127.08227539,ST-1266
1795,8,3518. 군자역 7번출구뒤,0,0,37.55686188,127.07913971,ST-1263
1796,10,3521. 현대홈타운 뒷길,1,10,37.54342651,127.09661865,ST-1379
1797,15,3525. 금호스포츠센터앞,20,133,37.54608917,127.02507019,ST-1599
1798,5,3527. 왕십리 자이아파트(101동 앞),0,0,37.56179047,127.02439117,ST-1601
1799,8,3528. 광진정보도서관,29,363,37.55059814,127.11051178,ST-1602
1800,15,3529. 어린이대공원정문,5,33,37.54978943,127.07592773,ST-1603
1801,10,3530. 왕십리자이아파트 후문(삼거리),0,0,37.56014633,127.02635956,ST-1616
1802,10,3531. 논골사거리(금호도서관 입구),0,0,37.55477905,127.02484131,ST-1617
1803,9,3532. 왕십리KCC스위첸아파트,0,0,37.56068039,127.02677917,ST-1618
1804,10,3533. 건대입구역 사거리(롯데백화점),2,20,37.53929520,127.07078552,ST-1660
1805,10,3534. 건대입구역 5번출구 뒤,3,30,37.54008102,127.06956482,ST-1661
1806,10,3536. 중앙농협(자양동),2,20,37.53181076,127.08074188,ST-1663
1807,15,3537. 아차산 휴먼시아 아파트 옆,0,0,37.54848862,127.09375763,ST-1664
1808,15,3542. 래미안 구의파크 스위트,0,0,37.54498672,127.08980560,ST-1722
1809,15,3543. 세종대학교(학술정보원),11,73,37.55137253,127.07444000,ST-1760
1810,10,3544.한양대역 3번 출구,18,180,37.55453873,127.04377747,ST-2326
1811,10,3545.한양대역 1번출구,11,110,37.55657959,127.04335785,ST-2327
1812,17,3547.상왕십리역 6번 출입구,11,65,37.56426239,127.02932739,ST-2329
1813,10,3548.뚝섬역 6번출구,8,80,37.54695892,127.04766846,ST-2330
1814,9,3549.건영아파트 앞,0,0,37.55514145,127.07110596,ST-2331
1815,20,3550.금호나들목,13,65,37.54404068,127.02320099,ST-2332
1816,10,3551.성동도로사업소,21,210,37.55979919,127.05632782,ST-2333
1817,19,3552.서울숲 공영주차장앞,17,89,37.54195786,127.04277039,ST-2334
1818,10,3553.마장역3번출구,4,40,37.56597900,127.04311371,ST-2335
1819,10,3555.양지사거리(센트라스APT 115동앞),0,0,37.56681824,127.02915192,ST-2337
1820,10,3556.신금호파크자이APT앞,5,50,37.55610657,127.01978302,ST-2338
1821,8,3557.서울숲리버뷰자이APT105동 앞,0,0,37.55653000,127.03913116,ST-2339
1822,10,3558.마장동 금호어울림APT앞,0,0,37.56339645,127.04187012,ST-2340
1823,10,3559.성동구민종합체육센터 건너편,30,300,37.54509735,127.04426575,ST-2341
1824,22,3560.성동구 견인차량 보관소 앞,7,32,37.56370926,127.05644989,ST-2342
1825,10,3561.행당동 삼부APT후문,1,10,37.55926895,127.03839874,ST-2343
1826,5,3563.구의7단지현대아파트,0,0,37.53680038,127.09083557,ST-2302
1827,10,3566.우성4차아파트,0,0,37.53507233,127.07611084,ST-2305
1828,12,3569.건대병원후문,1,8,37.53956604,127.07244110,ST-2308
1829,15,3570.구의역 리버비스타 오피스텔,2,13,37.53780746,127.08976746,ST-2309
1830,15,3571.화양 APT(횡단보도 옆),2,13,37.54434967,127.06540680,ST-2310
1831,15,3573.광나루안전체험관,0,0,37.55133820,127.07671356,ST-2312
1832,6,3575. 자양사거리(서원빌딩),1,17,37.53657532,127.08258057,ST-2314
1833,20,3579.광진 캠퍼스시티,0,0,37.54788971,127.06745148,ST-2318
1834,15,3581.광진광장,0,0,37.54747009,127.07396698,ST-2320
1835,14,3582.화양동 우체국,0,0,37.54798889,127.06950378,ST-2321
1836,8,3586.군자역 비채온 오피스텔,1,13,37.55771255,127.07727051,ST-2325
1837,15,3587.우성식품 앞,0,0,37.54246521,127.09423065,ST-2407
1838,10,3588.세종대학교(영실관),3,30,37.55237198,127.07353973,ST-2408
1839,7,3600.사근빗물펌프장 건너편,27,386,37.56135941,127.04959106,ST-2420
1840,5,3602. 한국지역난방공사강남지사,26,520,37.49229431,127.09433746,ST-2474
1841,15,3604. 삼성중앙역 5번출구,4,27,37.51296234,127.05386353,ST-2671
1842,10,3606. 신사동주민센터 옆,16,160,37.52422714,127.02285004,ST-2673
1843,16,3609. 언주초등학교 입구,14,88,37.48536682,127.03849792,ST-2674
1844,10,3610. 윗반마을 입구,23,230,37.46534729,127.10880280,ST-2675
1845,16,3611. 방죽마을 입구,12,75,37.47123337,127.10721588,ST-2676
1846,10,3612. 은곡마을,28,280,37.46726227,127.09801483,ST-2677
1847,10,3614. 은마아파트 입구 사거리,6,60,37.49840164,127.06093597,ST-2678
1848,10,3615. 서울 논현동우체국 앞,2,20,37.51446152,127.03260040,ST-2679
1849,10,3616. 역삼중학교 앞(체육관 방향),2,20,37.49526215,127.04950714,ST-2680
1850,10,3618. 서울율현초교 삼거리,13,130,37.47364044,127.10702515,ST-2681
1851,10,3620. 청담역 11번 출구,0,0,37.51925659,127.05159760,ST-2682
1852,7,3622. 은마아파트입구 사거리(1),13,186,37.49986649,127.06050110,ST-2684
1853,10,3623. 일원에코파크 앞(개포로 방면),5,50,37.49587631,127.08650208,ST-2685
1854,10,3624. 대모산입구역 7번 출구 앞,3,30,37.49017715,127.07305908,ST-2686
1855,10,3627. 압구정나들목,6,60,37.53075027,127.04160309,ST-2688
1856,4,3629. 청담사거리(신한오피스텔빌딩 앞),8,200,37.52416229,127.04895020,ST-2690
1857,10,3630. 개포우성6차아파트 정문 앞,1,10,37.47685623,127.05536652,ST-2691
1858,5,3634. 국악고교 앞 교차로,2,40,37.47402191,127.04844666,ST-2788
1859,5,3636. 삼성중앙역·플래티넘아파트 정류소,1,20,37.51264191,127.05156708,ST-2837
1860,10,3637. 세곡데이케어센터,4,40,37.46072388,127.10287476,ST-2838
1861,5,3638. 신청담나들목,9,180,37.52796173,127.05162811,ST-2839
1862,7,3640. 일원1동주민센터앞 사거리,24,343,37.49087906,127.08795929,ST-2847
1863,10,3641. 대청역,4,40,37.49370575,127.07999420,ST-2867
1864,13,3642. 강남자곡힐스테이트,0,0,37.47081375,127.08969879,ST-2907
1865,5,3643. 더시그넘하우스 앞,13,260,37.47267914,127.10375977,ST-2868
1866,5,3644. 상록수아파트,0,0,37.48276138,127.08042145,ST-2869
1867,7,3646. 선정릉역 4번 출구,0,0,37.50978470,127.04277039,ST-2882
1868,10,3647. 구룡역 1번 출구,1,10,37.48642349,127.05931854,ST-2925
1869,5,3648. 구룡역 4번 출구,1,20,37.48670578,127.06050110,ST-2926
1870,6,3649. 구룡역 5번 출구,1,17,37.48607635,127.05921936,ST-2927
1871,5,3651. 개포동역 4번출구,4,80,37.48929596,127.06616974,ST-3049
1872,10,3652. 한영외국어고등학교,0,0,37.54709244,127.15621948,ST-2424
1873,10,3653. 강동리버스트4단지아파트 404동 앞,16,160,37.57201385,127.17170715,ST-2567
1874,10,3654. 강동리버스트4단지아파트 405동 앞,17,170,37.57201385,127.17301178,ST-2568
1875,10,3655. 둔촌신성미소지움아파트,1,10,37.52718735,127.14270782,ST-2457
1876,20,3656. 둔촌푸르지오아파트,1,5,37.53407288,127.14500427,ST-2747
1877,10,3657. 서울천호동우체국,4,40,37.54074097,127.12576294,ST-2732
1878,10,3658. 프라이어팰리스아파트,1,10,37.55468750,127.13940430,ST-2733
1879,10,3659. 명일초등학교 옆,0,0,37.55464554,127.14253235,ST-2734
1880,10,3661. 명일동신동아아파트 앞,0,0,37.55483246,127.15173340,ST-2736
1881,15,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),10,67,37.55845642,127.14415741,ST-2737
1882,12,3664. 맥도날드 서울둔촌DT점 앞,8,67,37.52938843,127.13718414,ST-2738
1883,12,3665. 고덕센트럴 아이파크상가 앞,5,42,37.55058289,127.16542053,ST-2739
1884,10,3668. 성내삼성아파트,2,20,37.53137589,127.12707520,ST-2740
1885,10,3673. 강동리버스트6단지,30,300,37.57095337,127.17174530,ST-2743
1886,10,3674. 강동리버스트7단지,21,210,37.57073975,127.17215729,ST-2744
1887,20,3675. 강동리버스트8단지,13,65,37.57180405,127.17446899,ST-2745
1888,10,3676. 강동리엔파크9단지,1,10,37.55736542,127.18013763,ST-2696
1889,6,3680. 강동역3번출구,7,117,37.53541565,127.13309479,ST-2748
1890,10,3681. 길동 마루빌딩,8,80,37.53685379,127.13948822,ST-2749
1891,10,3682. 길동 동호빌딩,1,10,37.54154587,127.14147949,ST-2750
1892,10,3683. KT&G강동지사,4,40,37.54370880,127.14228058,ST-2751
